Ewe/V	<I>/mA	time/s
3.1530285E+000	-3.597982054307467E-001	2.412325985405242E+004
3.1527040E+000	-3.597984767332116E-001	2.412825985399188E+004
3.1524749E+000	-3.597977920677618E-001	2.413325985393135E+004
3.1523221E+000	-3.597977675237609E-001	2.413825985387081E+004
3.1519213E+000	-3.597984307422671E-001	2.414325985381028E+004
3.1516156E+000	-3.598005722513491E-001	2.414825985374974E+004
3.1514440E+000	-3.597986797609393E-001	2.415325985368920E+004
3.1512148E+000	-3.597993893065602E-001	2.415825985362867E+004
3.1507566E+000	-3.598006100371181E-001	2.416325985356813E+004
3.1504703E+000	-3.598006271794142E-001	2.416825985350760E+004
3.1500504E+000	-3.598000814917321E-001	2.417325985344706E+004
3.1498213E+000	-3.597999038353178E-001	2.417825985338652E+004
3.1494393E+000	-3.597986183157024E-001	2.418325985332599E+004
3.1490576E+000	-3.597985796489767E-001	2.418825985326545E+004
3.1487904E+000	-3.597994558265367E-001	2.419325985320492E+004
3.1484275E+000	-3.597979789795854E-001	2.419825985314438E+004
3.1481986E+000	-3.597983852484254E-001	2.420325985308384E+004
3.1477213E+000	-3.597981534793376E-001	2.420825985302331E+004
3.1474731E+000	-3.597973182394404E-001	2.421325985296277E+004
3.1469195E+000	-3.597973727872277E-001	2.421825985290224E+004
3.1466331E+000	-3.597971319260474E-001	2.422325985284170E+004
3.1462893E+000	-3.597961545982119E-001	2.422825985278116E+004
3.1458504E+000	-3.597968131520586E-001	2.423325985272063E+004
3.1453159E+000	-3.597965852203179E-001	2.423825985266009E+004
3.1450486E+000	-3.597979445781682E-001	2.424325985259956E+004
3.1446095E+000	-3.597984200468095E-001	2.424825985253902E+004
3.1440177E+000	-3.597970574953423E-001	2.425325985247848E+004
3.1435404E+000	-3.597974620749867E-001	2.425825985241795E+004
3.1431203E+000	-3.597983523263955E-001	2.426325985235741E+004
3.1428530E+000	-3.597991765835409E-001	2.426825985229688E+004
3.1421468E+000	-3.597987534859253E-001	2.427325985223634E+004
3.1416695E+000	-3.597982370831976E-001	2.427825985217580E+004
3.1410587E+000	-3.597978377678356E-001	2.428325985211527E+004
3.1406767E+000	-3.597993334307813E-001	2.428825985205473E+004
3.1399896E+000	-3.598007878973803E-001	2.429325985199420E+004
3.1396267E+000	-3.598016084196985E-001	2.429825985193366E+004
3.1389778E+000	-3.598006322028937E-001	2.430325985187312E+004
3.1385386E+000	-3.598027724245154E-001	2.430825985181259E+004
3.1378896E+000	-3.598030771937967E-001	2.431325985175205E+004
3.1373551E+000	-3.598011760988601E-001	2.431825985169152E+004
3.1367822E+000	-3.598013441505818E-001	2.432325985163098E+004
3.1359997E+000	-3.598011409857634E-001	2.432825985157044E+004
3.1355605E+000	-3.598020858290671E-001	2.433325985150991E+004
3.1348541E+000	-3.597990459814180E-001	2.433825985144937E+004
3.1341479E+000	-3.597977686204863E-001	2.434325985138884E+004
3.1335750E+000	-3.597966612615405E-001	2.434825985132830E+004
3.1328688E+000	-3.597983792724637E-001	2.435325985126777E+004
3.1321623E+000	-3.597994470420041E-001	2.435825985120723E+004
3.1313796E+000	-3.597990407922375E-001	2.436325985114669E+004
3.1307116E+000	-3.597999616422872E-001	2.436825985108616E+004
3.1298907E+000	-3.597995233514475E-001	2.437325985102562E+004
3.1292224E+000	-3.597985836031489E-001	2.437825985096509E+004
3.1285160E+000	-3.597973328401943E-001	2.438325985090455E+004
3.1276760E+000	-3.597996697619145E-001	2.438825985084401E+004
3.1269124E+000	-3.598003722014695E-001	2.439325985078348E+004
3.1259389E+000	-3.598000396373501E-001	2.439825985072294E+004
3.1253088E+000	-3.598006987681697E-001	2.440325985066241E+004
3.1244688E+000	-3.598000190880525E-001	2.440825985060187E+004
3.1237433E+000	-3.597996441271485E-001	2.441325985054133E+004
3.1228843E+000	-3.597982661845698E-001	2.441825985048080E+004
3.1220634E+000	-3.597983017494696E-001	2.442325985042026E+004
3.1211853E+000	-3.597993197384022E-001	2.442825985035973E+004
3.1201353E+000	-3.598003542902736E-001	2.443325985029919E+004
3.1193526E+000	-3.597995095815822E-001	2.443825985023865E+004
3.1185126E+000	-3.597996174445330E-001	2.444325985017812E+004
3.1174245E+000	-3.597995619990996E-001	2.444825985011758E+004
3.1165271E+000	-3.597996017339405E-001	2.445325985005705E+004
3.1156490E+000	-3.597989762070278E-001	2.445825984999651E+004
3.1147709E+000	-3.597984463062322E-001	2.446325984993597E+004
3.1135681E+000	-3.597992771854536E-001	2.446825984987544E+004
3.1127472E+000	-3.598005547514253E-001	2.447325984981490E+004
3.1118116E+000	-3.598009624138219E-001	2.447825984975437E+004
3.1106853E+000	-3.598010938253759E-001	2.448325984969383E+004
3.1096735E+000	-3.598011156978966E-001	2.448825984963329E+004
3.1086810E+000	-3.598011016908049E-001	2.449325984957276E+004
3.1077263E+000	-3.598002520301596E-001	2.449825984951222E+004
3.1067145E+000	-3.598018179824796E-001	2.450325984945169E+004
3.1055882E+000	-3.598019553759559E-001	2.450825984939115E+004
3.1045954E+000	-3.598008453979818E-001	2.451325984933061E+004
3.1034501E+000	-3.598001576164011E-001	2.451825984927008E+004
3.1024573E+000	-3.597991605093601E-001	2.452325984920954E+004
3.1013310E+000	-3.597989952960117E-001	2.452825984914901E+004
3.1002619E+000	-3.597971928956392E-001	2.453325984908847E+004
3.0991356E+000	-3.597986240115223E-001	2.453825984902793E+004
3.0981810E+000	-3.597962632324467E-001	2.454325984896740E+004
3.0969591E+000	-3.597950154020406E-001	2.454825984890686E+004
3.0957756E+000	-3.597966574969110E-001	2.455325984884633E+004
3.0946493E+000	-3.597979664530732E-001	2.455825984878579E+004
3.0935612E+000	-3.597991326799511E-001	2.456325984872525E+004
3.0923011E+000	-3.598009662714345E-001	2.456825984866472E+004
3.0911939E+000	-3.597993314340257E-001	2.457325984860418E+004
3.0900292E+000	-3.597992972960610E-001	2.457825984854365E+004
3.0889983E+000	-3.597984590103663E-001	2.458325984848311E+004
3.0878148E+000	-3.597992857256073E-001	2.458825984842257E+004
3.0864594E+000	-3.597984762563745E-001	2.459325984836204E+004
3.0852375E+000	-3.598001575746779E-001	2.459825984830150E+004
3.0839965E+000	-3.597997719993787E-001	2.460325984824097E+004
3.0830231E+000	-3.598004384198465E-001	2.460825984818043E+004
3.0815339E+000	-3.597998981383058E-001	2.461325984811989E+004
3.0804076E+000	-3.597980382230268E-001	2.461825984805936E+004
3.0791476E+000	-3.597979607143378E-001	2.462325984799882E+004
3.0777922E+000	-3.597982367339144E-001	2.462825984793829E+004
3.0765321E+000	-3.597980770578375E-001	2.463325984787775E+004
3.0752530E+000	-3.597983062615413E-001	2.463825984781721E+004
3.0739167E+000	-3.597995007183715E-001	2.464325984775668E+004
3.0727141E+000	-3.597985362603711E-001	2.464825984769614E+004
3.0713396E+000	-3.597984251263174E-001	2.465325984763561E+004
3.0700986E+000	-3.597976379575667E-001	2.465825984757507E+004
3.0687623E+000	-3.597976012244157E-001	2.466325984751454E+004
3.0674832E+000	-3.597993087854525E-001	2.466825984745400E+004
3.0660133E+000	-3.597960349979145E-001	2.467325984739346E+004
3.0646961E+000	-3.597963152959124E-001	2.467825984733293E+004
3.0633979E+000	-3.597956053509404E-001	2.468325984727239E+004
3.0619278E+000	-3.597976968517249E-001	2.468825984721186E+004
3.0604961E+000	-3.597986765720907E-001	2.469325984715132E+004
3.0592742E+000	-3.597994798162144E-001	2.469825984709078E+004
3.0578234E+000	-3.598016162314834E-001	2.470325984703025E+004
3.0563343E+000	-3.597994684996764E-001	2.470825984696971E+004
3.0550170E+000	-3.597986339118539E-001	2.471325984690918E+004
3.0535090E+000	-3.597989260377977E-001	2.471825984684864E+004
3.0521533E+000	-3.597977667930079E-001	2.472325984678810E+004
3.0506835E+000	-3.597974659075653E-001	2.472825984672757E+004
3.0491562E+000	-3.597975276055260E-001	2.473325984666703E+004
3.0477436E+000	-3.597943772425194E-001	2.473825984660650E+004
3.0463116E+000	-3.597968336405594E-001	2.474325984654596E+004
3.0448036E+000	-3.597957783331583E-001	2.474825984648542E+004
3.0434482E+000	-3.597969106974451E-001	2.475325984642489E+004
3.0417681E+000	-3.597952609731800E-001	2.475825984636435E+004
3.0403745E+000	-3.597955450894517E-001	2.476325984630382E+004
3.0387900E+000	-3.597952013220430E-001	2.476825984624328E+004
3.0372055E+000	-3.597969271733613E-001	2.477325984618274E+004
3.0356591E+000	-3.597986983730859E-001	2.477825984612221E+004
3.0339792E+000	-3.597962996318116E-001	2.478325984606167E+004
3.0326047E+000	-3.597986122229155E-001	2.478825984600114E+004
3.0309055E+000	-3.597972446646581E-001	2.479325984594060E+004
3.0293400E+000	-3.597968939390030E-001	2.479825984588006E+004
3.0278511E+000	-3.597984932723087E-001	2.480325984581953E+004
3.0262094E+000	-3.597994849171799E-001	2.480825984575899E+004
3.0245483E+000	-3.597997184994410E-001	2.481325984569846E+004
3.0228302E+000	-3.597984314312969E-001	2.481825984563792E+004
3.0213411E+000	-3.597966745021164E-001	2.482325984557738E+004
3.0195084E+000	-3.597996178534209E-001	2.482825984551685E+004
3.0178475E+000	-3.598000923588511E-001	2.483325984545631E+004
3.0162058E+000	-3.597993934443147E-001	2.483825984539578E+004
3.0145640E+000	-3.597987170186112E-001	2.484325984533524E+004
3.0129414E+000	-3.597981668260100E-001	2.484825984527470E+004
3.0111086E+000	-3.597975064864080E-001	2.485325984521417E+004
3.0093331E+000	-3.597971462716934E-001	2.485825984515363E+004
3.0077486E+000	-3.597978813006845E-001	2.486325984509310E+004
3.0058777E+000	-3.597982675459399E-001	2.486825984503256E+004
3.0039496E+000	-3.597987744619921E-001	2.487325984497202E+004
3.0022314E+000	-3.597979242827864E-001	2.487825984491149E+004
3.0007041E+000	-3.597968087448911E-001	2.488325984485095E+004
2.9986424E+000	-3.597956096067121E-001	2.488825984479042E+004
2.9969623E+000	-3.597968682064854E-001	2.489325984472988E+004
2.9950533E+000	-3.597964149417667E-001	2.489825984466934E+004
2.9932015E+000	-3.597970718433726E-001	2.490325984460881E+004
2.9913878E+000	-3.597982769896999E-001	2.490825984454827E+004
2.9894216E+000	-3.597978745367493E-001	2.491325984448774E+004
2.9874551E+000	-3.597969140806048E-001	2.491825984442720E+004
2.9854889E+000	-3.597976048555308E-001	2.492325984436666E+004
2.9837899E+000	-3.597985277750537E-001	2.492825984430613E+004
2.9817281E+000	-3.597974828960815E-001	2.493325984424559E+004
2.9797616E+000	-3.597960878863084E-001	2.493825984418506E+004
2.9779098E+000	-3.597959093763556E-001	2.494325984412452E+004
2.9758101E+000	-3.597952233745697E-001	2.494825984406398E+004
2.9737864E+000	-3.597961179044000E-001	2.495325984400345E+004
2.9717627E+000	-3.597966141106896E-001	2.495825984394291E+004
2.9698727E+000	-3.597966477610882E-001	2.496325984388238E+004
2.9677918E+000	-3.597989374473190E-001	2.496825984382184E+004
2.9656918E+000	-3.597987509217334E-001	2.497325984376131E+004
2.9634774E+000	-3.598011967995535E-001	2.497825984370077E+004
2.9616446E+000	-3.598000076439605E-001	2.498325984364023E+004
2.9593537E+000	-3.598005381074240E-001	2.498825984357970E+004
2.9571583E+000	-3.598022727110884E-001	2.499325984351916E+004
2.9550393E+000	-3.598005660393530E-001	2.499825984345863E+004
2.9528248E+000	-3.598011761930355E-001	2.500325984339809E+004
2.9506104E+000	-3.598021237841133E-001	2.500825984333755E+004
2.9483576E+000	-3.597999350121237E-001	2.501325984327702E+004
2.9461622E+000	-3.597975954463414E-001	2.501825984321648E+004
2.9439859E+000	-3.597976608409822E-001	2.502325984315595E+004
2.9415612E+000	-3.597985083153291E-001	2.502825984309541E+004
2.9394231E+000	-3.598001759436376E-001	2.503325984303487E+004
2.9369414E+000	-3.598003361120488E-001	2.503825984297434E+004
2.9346504E+000	-3.598003733637601E-001	2.504325984291380E+004
2.9323406E+000	-3.597990397920716E-001	2.504825984285327E+004
2.9298396E+000	-3.597987452938629E-001	2.505325984279273E+004
2.9275680E+000	-3.597986280312595E-001	2.505825984273219E+004
2.9251242E+000	-3.597959907092786E-001	2.506325984267166E+004
2.9226997E+000	-3.597955233766714E-001	2.506825984261112E+004
2.9201226E+000	-3.597968455936750E-001	2.507325984255059E+004
2.9175453E+000	-3.597973712315465E-001	2.507825984249005E+004
2.9149680E+000	-3.597965771009731E-001	2.508325984242951E+004
2.9124863E+000	-3.597977392020175E-001	2.508825984236898E+004
2.9098327E+000	-3.597997148170660E-001	2.509325984230844E+004
2.9072554E+000	-3.597996464326563E-001	2.509825984224791E+004
2.9046590E+000	-3.597998933329793E-001	2.510325984218737E+004
2.9020245E+000	-3.598000977220771E-001	2.510825984212683E+004
2.8993518E+000	-3.598010663226003E-001	2.511325984206630E+004
2.8964882E+000	-3.597994310763037E-001	2.511825984200576E+004
2.8936248E+000	-3.597985249211834E-001	2.512325984194523E+004
2.8910284E+000	-3.597996256556689E-001	2.512825984188469E+004
2.8880885E+000	-3.597990724017731E-001	2.513325984182415E+004
2.8851676E+000	-3.597991200902579E-001	2.513825984176362E+004
2.8823612E+000	-3.597977930989222E-001	2.514325984170308E+004
2.8793068E+000	-3.597991398384691E-001	2.514825984164255E+004
2.8764241E+000	-3.597981837704185E-001	2.515325984158201E+004
2.8734076E+000	-3.597973667862320E-001	2.515825984152147E+004
2.8702004E+000	-3.597978292670210E-001	2.516325984146094E+004
2.8671269E+000	-3.597978261854609E-001	2.516825984140040E+004
2.8639770E+000	-3.597976011195116E-001	2.517325984133987E+004
2.8608842E+000	-3.597984463932549E-001	2.517825984127933E+004
2.8576579E+000	-3.597996979716011E-001	2.518325984121879E+004
2.8543169E+000	-3.597999581887941E-001	2.518825984115826E+004
2.8509572E+000	-3.597990720870606E-001	2.519325984109772E+004
2.8475971E+000	-3.597990059008702E-001	2.519825984103719E+004
2.8441989E+000	-3.597981864502434E-001	2.520325984097665E+004
2.8407817E+000	-3.597989811303716E-001	2.520825984091611E+004
2.8372309E+000	-3.597988076224407E-001	2.521325984085558E+004
2.8336227E+000	-3.597984968748134E-001	2.521825984079504E+004
2.8299575E+000	-3.597990956630820E-001	2.522325984073451E+004
2.8262539E+000	-3.598006972232173E-001	2.522825984067397E+004
2.8225884E+000	-3.598001458802464E-001	2.523325984061343E+004
2.8186367E+000	-3.597990206256018E-001	2.523825984055290E+004
2.8148568E+000	-3.597976846029702E-001	2.524325984049236E+004
2.8108859E+000	-3.597990869417304E-001	2.524825984043183E+004
2.8069532E+000	-3.597987763371543E-001	2.525325984037129E+004
2.8028104E+000	-3.597980988194935E-001	2.525825984031076E+004
2.7986679E+000	-3.597976680400313E-001	2.526325984025022E+004
2.7944870E+000	-3.597988014652807E-001	2.526825984018968E+004
2.7900770E+000	-3.597999198832726E-001	2.527325984012915E+004
2.7858770E+000	-3.597987693622187E-001	2.527825984006861E+004
2.7812762E+000	-3.598001603808646E-001	2.528325984000808E+004
2.7767899E+000	-3.597997144522856E-001	2.528825983994754E+004
2.7721701E+000	-3.597993570902494E-001	2.529325983988700E+004
2.7674928E+000	-3.597978130855519E-001	2.529825983982647E+004
2.7626438E+000	-3.597984839060346E-001	2.530325983976593E+004
2.7576993E+000	-3.597995250311063E-001	2.530825983970540E+004
2.7526021E+000	-3.597970772018302E-001	2.531325983964486E+004
2.7476575E+000	-3.597953478684086E-001	2.531825983958432E+004
2.7425413E+000	-3.597967878188922E-001	2.532325983952379E+004
2.7369859E+000	-3.597952113499285E-001	2.532825983946325E+004
2.7316406E+000	-3.597952683534272E-001	2.533325983940272E+004
2.7261615E+000	-3.597954355384974E-001	2.533825983934218E+004
2.7202435E+000	-3.597965279402536E-001	2.534325983928164E+004
2.7144399E+000	-3.597963062717691E-001	2.534825983922111E+004
2.7085791E+000	-3.597952314748410E-001	2.535325983916057E+004
2.7021456E+000	-3.597960437550289E-001	2.535825983910004E+004
2.6959410E+000	-3.597960951461543E-001	2.536325983903950E+004
2.6896412E+000	-3.597973841299917E-001	2.536825983897896E+004
2.6829975E+000	-3.597997294917298E-001	2.537325983891843E+004
2.6761441E+000	-3.598007031991791E-001	2.537825983885789E+004
2.6692140E+000	-3.597999733414870E-001	2.538325983879736E+004
2.6616924E+000	-3.597993098905226E-001	2.538825983873682E+004
2.6543043E+000	-3.597972209622747E-001	2.539325983867628E+004
2.6467063E+000	-3.597956222572020E-001	2.539825983861575E+004
2.6385736E+000	-3.597970110645156E-001	2.540325983855521E+004
2.6303074E+000	-3.597968391051133E-001	2.540825983849468E+004
2.6214111E+000	-3.597977005519812E-001	2.541325983843414E+004
2.6125913E+000	-3.597982540919793E-001	2.541825983837360E+004
2.6032751E+000	-3.597977869322255E-001	2.542325983831307E+004
2.5935388E+000	-3.597973207023043E-001	2.542825983825253E+004
2.5835161E+000	-3.597970899059644E-001	2.543325983819200E+004
2.5730164E+000	-3.597970030512671E-001	2.543825983813146E+004
2.5621538E+000	-3.597972173764592E-001	2.544325983807092E+004
2.5506995E+000	-3.597981783022884E-001	2.544825983801039E+004
2.5385768E+000	-3.597994965675040E-001	2.545325983794985E+004
2.5258625E+000	-3.597963653042100E-001	2.545825983788932E+004
2.5126708E+000	-3.597971374430534E-001	2.546325983782878E+004
2.5000520E+000	-3.597979565756048E-001	2.546769083777512E+004
2.5761929E+000	0.000000000000000E+000	2.558769083632226E+004
2.5850892E+000	0.000000000000000E+000	2.570769083486940E+004
2.5902054E+000	0.000000000000000E+000	2.582769083341653E+004
2.5933745E+000	0.000000000000000E+000	2.594769083196367E+004
2.5959709E+000	0.000000000000000E+000	2.606769083051081E+004
2.5976508E+000	0.000000000000000E+000	2.618769082905794E+004
2.5992353E+000	0.000000000000000E+000	2.630769082760508E+004
2.6298037E+000	5.968894577197250E-006	2.636769122687865E+004
2.7284217E+000	1.802362152999927E+000	2.636969122685444E+004
